,ra,dec_x,Nobs,filter,Name,coord,Type,dec_y
5448,100.329,9.598400000000016,52,zg,20403,064118.92 +093554.5,UV,9.598472222222222
5449,100.441,9.550710000000022,70,zg,20406,064145.88 +093303.0,UV,9.550833333333333
5450,100.728,9.205619999999977,71,zg,20407,064254.66 +091221.1,UV,9.20586111111111
5451,100.718,10.313359999999978,70,zg,20408,064252.36 +101848.3,UV,10.313416666666667
5452,100.826,9.585899999999976,71,zg,20409,064318.33 +093509.6,UV,9.586
5453,100.928,9.217520000000016,70,zg,20410,064342.61 +091303.2,UV,9.217555555555556
5454,101.915,9.075099999999978,71,zg,20411,064739.71 +090431.1,UV,9.075305555555556
5455,98.692,10.459400000000004,65,zg,20418,063446.19 +102733.9,UV,10.459416666666666
5456,99.94,10.381520000000016,71,zg,20420,063945.60 +102254.2,UVN,10.381722222222223
5457,116.612,-4.742680000000002,29,zg,20424,074626.91 -044433.6,EW,-4.742666666666667
5458,116.636,-4.754670000000001,12,zg,20425,074632.70 -044516.5,EW/KW,-4.754583333333334
5459,116.692,-4.700180000000001,23,zg,20427,074646.19 -044200.6,EW/KW,-4.700166666666667
5460,116.696,-4.7347199999999985,29,zg,20429,074647.07 -044405.0,EW/KW,-4.7347222222222225
5461,299.921,10.911889999999998,50,zg,2043,195940.95 +105443.5,LB,10.912083333333333
5462,116.716,-4.693500000000003,27,zg,20433,074651.82 -044136.8,EW/KW,-4.693555555555556
5463,116.753,-4.645520000000001,21,zg,20435,074700.61 -043843.9,EW/KW,-4.645527777777778
5464,118.182,-10.712610000000016,20,zg,20438,075243.57 -104246.1,RRAB,-10.712805555555555
5465,300.023,10.350430000000017,50,zg,2044,200005.53 +102101.8,M,10.3505
5466,99.863,-8.236430000000025,21,zg,20440,063927.20 -081410.9,SR,-8.23636111111111
5467,100.261,9.582189999999976,70,zg,20442,064102.55 +093456.5,INT,9.58236111111111
5468,100.261,9.586980000000002,70,zg,20465,064102.58 +093513.3,IN,9.587027777777779
5469,101.869,-1.0245699999999998,54,zg,20443,064728.59 -010128.5,M,-1.0245833333333332
5470,111.247,-0.4120200000000002,29,zg,20448,072459.26 -002443.6,EW,-0.41211111111111115
5471,91.588,-5.704329999999998,24,zg,20452,060621.15 -054214.7,M,-5.704083333333333
5472,96.34,-2.777139999999999,25,zg,20457,062521.65 -024637.9,M,-2.7771944444444445
5473,300.034,10.256010000000021,50,zg,2047,200008.15 +101521.6,RRAB,10.256
5474,100.272,9.553749999999985,70,zg,20470,064105.34 +093313.9,IN,9.553861111111113
5475,100.275,9.454859999999996,69,zg,20472,064105.93 +092718.1,IN,9.455027777777778
5476,100.282,9.470430000000023,69,zg,20474,064107.79 +092813.2,IN,9.470333333333333
5477,114.915,-10.718249999999987,14,zg,20486,073939.54 -104305.2,M,-10.718111111111112
5478,300.03,14.708119999999978,49,zg,2049,200007.26 +144228.7,EA,14.707972222222221
5479,101.854,8.233009999999979,46,zr,20497,064724.98 +081358.9,M,8.233027777777778
5480,102.066,8.044629999999975,66,zg,20498,064815.73 +080240.5,M,8.044583333333334
5481,104.545,10.232819999999991,39,zg,20499,065810.89 +101358.0,EW,10.232777777777779
5482,35.674,43.158710000000006,34,zg,205,022241.74 +430931.5,EA,43.15875
5483,102.924,0.39518999999999993,57,zg,20507,065141.68 +002343.3,EW,0.39536111111111116
5484,102.93,0.5218700000000002,57,zg,20508,065143.27 +003118.7,EW,0.5218611111111111
5485,102.958,0.4721500000000002,57,zg,20510,065150.03 +002819.7,GDOR,0.4721388888888889
5486,102.986,0.4297199999999998,54,zg,20511,065156.75 +002547.0,EW,0.4297222222222222
5487,102.989,0.42958999999999997,57,zg,20512,065157.28 +002546.5,EW,0.4295833333333334
5488,103.03,0.5480299999999998,57,zg,20513,065207.16 +003252.8,EB,0.548
5489,95.788,-10.091910000000004,21,zg,20520,062309.10 -100530.9,M,-10.091916666666668
5490,98.033,3.1445500000000006,65,zg,20521,063207.89 +030840.3,EA,3.144527777777778
5491,113.919,-8.747230000000023,47,zg,20523,073540.46 -084450.1,EA,-8.74725
5492,117.589,-1.2420800000000018,29,zg,20526,075021.43 -011431.5,RRAB,-1.2420833333333334
5493,120.499,-6.779570000000001,19,zg,20528,080159.72 -064646.4,RRAB,-6.779555555555556
5494,120.499,13.828859999999997,30,zg,5695,080159.80 +134943.8,EW,13.828833333333334
5495,92.33,-6.698840000000003,26,zg,20529,060919.25 -064155.8,INT,-6.698833333333334
5496,300.062,13.916119999999983,45,zg,2053,200014.80 +135458.6,M,13.916277777777777
5497,96.943,1.8030900000000027,61,zg,20530,062746.40 +014811.2,E+NL,1.803111111111111
5498,97.474,6.0552799999999865,66,zg,20531,062953.84 +060319.0,EA,6.0552777777777775
5499,98.064,8.9057,70,zg,20532,063215.27 +085420.5,EA,8.905694444444444
5500,106.046,0.06447999999999979,53,zg,20537,070411.01 +000352.2,RS,0.0645
5501,106.389,0.5085799999999999,54,zg,20538,070533.38 +003030.8,EW,0.5085555555555555
5502,300.167,8.70187999999999,50,zg,2054,200040.10 +084206.3,EA,8.701749999999999
5503,109.793,-1.3847700000000014,56,zg,20540,071910.40 -012305.3,EW,-1.3848055555555556
5504,116.659,-4.730889999999998,29,zg,20543,074638.26 -044351.3,EA,-4.730916666666666
5505,116.705,-4.6746599999999985,24,zg,20544,074649.24 -044028.9,DSCTC,-4.6746944444444445
5506,116.719,-4.666920000000002,24,zg,20545,074652.61 -044001.1,EA,-4.666972222222222
5507,120.034,-10.763769999999997,20,zg,20546,080008.24 -104549.7,EA,-10.763805555555555
5508,120.137,-2.2126499999999982,29,zg,20547,080032.81 -021245.8,RRC,-2.2127222222222223
5509,120.187,-2.178520000000002,13,zg,20548,080044.86 -021042.7,RRAB,-2.1785277777777776
5510,120.326,-0.40319000000000016,29,zg,20549,080118.12 -002411.3,RRAB,-0.40313888888888894
5511,300.114,14.360460000000007,50,zg,2055,200027.27 +142137.8,EA,14.3605
5512,300.114,20.04759999999999,51,zg,30437,200027.29 +200252.1,EA,20.047805555555556
5513,120.374,-0.38564999999999994,29,zg,20550,080129.72 -002308.2,RRAB,-0.3856111111111111
5514,120.463,-0.55727,29,zg,20551,080151.19 -003326.3,EW,-0.5573055555555556
5515,120.821,-2.1011400000000027,28,zg,20552,080317.07 -020604.1,RRAB,-2.101138888888889
5516,120.871,-0.8982500000000021,29,zg,20553,080329.07 -005353.5,RRAB,-0.8981944444444444
5517,121.506,-1.2785499999999999,29,zg,20554,080601.40 -011642.9,RRC,-1.2785833333333332
5518,121.848,-1.5883499999999982,29,zg,20555,080723.49 -013518.1,RRAB,-1.5883611111111113
5519,121.905,-0.4372899999999998,29,zg,20556,080737.23 -002614.3,EW,-0.43730555555555556
5520,121.974,-1.449930000000001,12,zg,20557,080753.79 -012700.0,RRAB,-1.45
5521,122.004,-1.6589699999999985,18,zg,20558,080800.97 -013932.4,RRAB,-1.6589999999999998
5522,122.501,-2.198799999999999,28,zg,20560,081000.14 -021155.8,RRAB,-2.198833333333333
5523,92.307,-6.732099999999985,14,zg,20565,060913.70 -064355.6,INS,-6.732111111111111
5524,94.632,-6.725039999999973,22,zg,20566,061831.68 -064330.2,EB,-6.725055555555556
5525,100.13,9.518649999999985,70,zg,20572,064031.23 +093107.6,INT,9.518777777777778
5526,100.265,9.521809999999984,70,zg,20574,064103.50 +093118.4,INT,9.521777777777778
5527,100.346,9.457450000000016,70,zg,20577,064123.04 +092726.7,INB,9.457416666666665
5528,100.363,9.585060000000018,70,zg,20578,064127.14 +093506.6,INB,9.585166666666668
5529,102.122,-10.238220000000009,47,zg,20581,064829.18 -101417.6,DCEP,-10.238222222222221
5530,102.196,-2.898070000000002,59,zg,20582,064847.15 -025353.1,EA,-2.898083333333333
5531,107.616,0.34066999999999986,56,zg,20587,071027.96 +002026.3,EW,0.3406388888888889
5532,107.624,0.40170999999999996,56,zg,20588,071029.75 +002406.2,EW,0.40172222222222226
5533,112.267,-5.675390000000001,28,zg,20590,072904.00 -054031.5,EA,-5.675416666666667
5534,116.754,-5.342839999999998,29,zg,20592,074700.87 -052034.3,EB,-5.342861111111111
5535,118.381,-1.5503100000000005,29,zg,20593,075331.52 -013301.2,EW,-1.5503333333333333
5536,120.98,-2.7739999999999996,26,zg,20595,080355.15 -024626.4,EW,-2.774
5537,96.519,1.313199999999998,65,zg,20596,062604.58 +011847.4,EB,1.3131666666666668
5538,96.919,-0.5898000000000025,57,zg,20597,062740.51 -003523.3,EA,-0.5898055555555556
5539,96.984,-7.516490000000023,22,zg,20598,062756.14 -073059.1,EW,-7.516416666666666
5540,98.998,7.757719999999971,64,zg,20599,063559.64 +074527.7,DSCTC,7.757694444444445
5541,35.713,41.926370000000006,34,zg,206,022251.14 +415535.1,EB,41.92641666666666
5542,300.509,2.357219999999998,42,zg,2060,200202.20 +022126.0,RRC,2.357222222222222
5543,101.17,0.31709000000000004,58,zg,20601,064440.72 +001901.9,EB,0.31719444444444445
5544,102.146,-5.570739999999999,59,zg,20602,064835.16 -053414.7,EB,-5.570749999999999
5545,102.936,-0.5763899999999991,59,zg,20603,065144.66 -003435.1,EB,-0.5764166666666667
5546,105.32,7.286419999999986,68,zg,20605,070116.84 +071711.0,EW,7.286388888888888
5547,106.564,-5.751050000000006,55,zg,20607,070615.33 -054503.7,EB,-5.751027777777778
5548,107.927,-6.724800000000019,43,zg,20608,071142.45 -064329.1,EW,-6.72475
5549,300.482,12.71358000000002,19,zg,2061,200155.80 +124248.1,RRAB,12.71336111111111
5550,108.212,-0.3680199999999999,56,zg,20610,071250.91 -002204.8,EA,-0.368
5551,108.312,0.9940299999999981,55,zg,20611,071314.96 +005938.6,EW,0.9940555555555555
5552,108.46,-6.730460000000026,45,zg,20612,071350.41 -064349.3,EW,-6.730361111111111
5553,114.648,-1.7907600000000026,29,zg,20615,073835.55 -014726.6,EW,-1.790722222222222
5554,114.823,-7.646320000000011,19,zg,20616,073917.63 -073846.8,EB,-7.646333333333333
5555,115.223,-1.7669599999999999,29,zg,20617,074053.55 -014601.2,EW,-1.767
5556,117.011,-2.7589899999999967,24,zg,20618,074802.70 -024532.5,EA,-2.759027777777778
5557,300.603,15.350079999999991,49,zg,2062,200224.78 +152100.5,LB,15.350138888888889
5558,300.803,-3.680189999999999,43,zg,2063,200312.73 -034048.9,EA,-3.68025
5559,300.994,11.644679999999983,34,zg,2066,200358.61 +113841.3,M,11.644805555555555
5560,301.152,-1.4964699999999975,43,zg,2067,200436.54 -012946.8,RRAB,-1.4963333333333333
5561,301.143,8.488679999999986,50,zg,2069,200434.36 +082919.5,M,8.48875
5562,35.974,39.98413999999997,35,zg,207,022353.67 +395902.8,EA,39.98411111111111
5563,301.298,7.6911599999999956,42,zg,2070,200511.64 +074128.3,SRB,7.691194444444445
5564,301.354,14.851869999999987,49,zg,2071,200524.92 +145107.6,M,14.85211111111111
5565,301.81,1.4918599999999997,43,zg,2075,200714.38 +012931.3,RR,1.4920277777777777
5566,301.78,13.499660000000016,45,zg,2077,200707.19 +132959.0,EW,13.499722222222221
5567,302.035,-0.36442000000000024,43,zg,2079,200808.45 -002152.4,LB,-0.3645555555555555
5568,36.057,41.329660000000025,34,zg,208,022413.72 +411947.1,RRAB,41.329750000000004
5569,302.087,0.07351999999999995,38,zg,2080,200820.77 +000424.8,EA,0.07355555555555555
5570,303.76,-0.48309000000000024,38,zg,2085,201502.36 -002859.3,RRAB,-0.4831388888888889
5571,303.846,3.3518399999999984,43,zg,2086,201523.02 +032107.4,RRC,3.352055555555556
5572,282.325,11.46127000000003,128,zg,2089,184917.95 +112740.6,EA,11.461277777777777
5573,36.278,43.36845000000001,31,zg,209,022506.70 +432206.7,RRAB,43.36852777777778
5574,284.743,-6.5127000000000175,26,zg,2094,185858.28 -063045.1,CWA,-6.512527777777778
5575,285.184,-7.4816100000000025,26,zg,2096,190044.15 -072854.5,EW,-7.481805555555556
5576,286.419,8.049010000000012,108,zg,2097,190540.48 +080256.2,M,8.048944444444444
5577,36.366,40.957170000000005,34,zg,210,022527.82 +405725.8,RRC,40.95716666666667
5578,286.934,-7.059889999999973,26,zg,2100,190744.07 -070335.1,RRC,-7.05975
5579,288.205,-0.3916199999999998,44,zg,2102,191249.17 -002329.4,M,-0.3915
5580,289.726,4.292970000000002,112,zg,2103,191854.13 +041734.7,LB,4.292972222222222
5581,290.228,-1.037250000000001,39,zg,2105,192054.69 -010213.9,M,-1.0371944444444445
5582,290.794,-1.5172900000000022,44,zg,2107,192310.60 -013101.6,M,-1.517111111111111
5583,290.755,8.211770000000014,110,zg,2108,192301.28 +081243.1,M,8.211972222222222
5584,290.868,3.32768,111,zg,2109,192328.28 +031939.8,SR,3.327722222222222
5585,36.445,39.97920999999999,35,zg,211,022546.86 +395845.5,EW,39.979305555555555
5586,292.567,5.124229999999998,46,zg,2112,193016.02 +050727.2,SR,5.124222222222222
5587,293.601,5.655169999999998,45,zg,2113,193424.33 +053919.0,M,5.655277777777778
5588,293.832,3.653439999999998,41,zg,2114,193519.58 +033913.0,M,3.653611111111111
5589,294.62,4.049330000000001,47,zg,2115,193828.91 +040257.4,M,4.049277777777777
5590,297.698,-3.616239999999998,31,zg,2119,195047.55 -033658.0,RR,-3.616111111111111
5591,36.77,40.057789999999976,35,zg,212,022704.78 +400328.5,EW,40.057916666666664
5592,297.851,4.33488,47,zg,2120,195124.26 +042005.9,RRAB,4.334972222222222
5593,302.474,3.6883100000000026,43,zg,2122,200953.83 +034118.0,M,3.6883333333333335
5594,302.564,-5.716569999999997,39,zg,2123,201015.36 -054259.7,M,-5.716583333333333
5595,286.916,10.495359999999996,91,zg,2127,190739.79 +102943.7,NB,10.49547222222222
5596,290.84,-1.3589999999999978,40,zg,2132,192321.58 -012131.7,M,-1.3588055555555556
5597,290.894,0.6329399999999995,30,zg,2133,192334.67 +003758.4,M,0.632888888888889
5598,291.003,1.3569300000000024,100,zg,2134,192400.79 +012125.3,M,1.357027777777778
5599,292.032,1.7432200000000029,45,zg,2136,192807.63 +014436.7,LB,1.7435277777777778
5600,292.114,2.114800000000001,46,zg,2137,192827.35 +020653.5,M,2.1148611111111113
5601,37.547,40.883800000000015,35,zg,214,023011.21 +405301.6,RRAB,40.88377777777778
5602,292.174,3.9001099999999975,47,zg,2140,192841.83 +035401.0,LB,3.9002777777777777
5603,293.392,4.217899999999998,43,zg,2141,193334.15 +041304.7,M,4.2179722222222225
5604,293.495,4.1647599999999985,47,zg,2142,193358.72 +040953.0,RV,4.164722222222222
5605,293.914,7.932499999999989,45,zg,2144,193539.36 +075556.7,M,7.932416666666667
5606,284.199,1.8142599999999987,114,zg,2149,185647.66 +014851.5,SRB,1.8143055555555556
5607,37.871,39.68859999999997,35,zg,215,023129.00 +394119.9,EW,39.68886111111111
5608,294.057,7.071769999999978,46,zg,2151,193613.78 +070418.3,SRB,7.07175
5609,281.252,0.5678099999999998,78,zg,2154,184500.57 +003403.7,EW,0.5676944444444444
5610,262.055,0.6247000000000014,28,zg,21543,172813.13 +003729.3,nan,0.6248055555555556
5611,263.221,0.4202700000000001,26,zg,21544,173253.07 +002512.0,RRAB,0.42000000000000004
5612,263.684,3.7649899999999996,33,zg,21545,173444.11 +034554.1,M,3.7650277777777776
5613,272.744,7.885690000000021,43,zg,21549,181058.55 +075308.6,M,7.885722222222221
5614,253.772,-10.697370000000012,24,zg,21551,165505.25 -104150.4,nan,-10.697333333333333
5615,259.412,4.247979999999999,34,zg,21559,171738.95 +041453.1,E/SD,4.248083333333334
5616,259.412,-16.294519999999977,21,zg,23248,171738.86 -161740.2,RRAB,-16.294500000000003
5617,281.665,11.956609999999989,125,zg,2156,184639.54 +115724.4,NL,11.956777777777777
5618,260.487,14.186810000000015,39,zg,21560,172156.93 +141112.6,M,14.186833333333334
5619,261.837,-6.221359999999976,26,zg,21563,172720.95 -061316.0,M,-6.221111111111111
5620,261.689,12.965910000000003,45,zg,21564,172645.33 +125757.0,EW,12.965833333333332
5621,266.907,-8.412700000000003,22,zg,21571,174737.72 -082445.4,nan,-8.412611111111111
5622,269.18,2.4301700000000004,38,zg,21572,175643.21 +022548.2,M,2.430055555555555
5623,273.22,9.418990000000019,41,zg,21576,181252.69 +092509.0,RRAB,9.419166666666666
5624,275.037,4.0912999999999995,44,zg,21578,182008.91 +040529.7,M,4.091583333333333
5625,282.494,10.981270000000016,128,zg,2159,184958.59 +105852.9,EW,10.981361111111111
5626,38.013,42.141839999999995,35,zg,216,023203.09 +420830.6,RRAB,42.14183333333333
5627,282.498,11.425070000000026,128,zg,2160,184959.53 +112530.4,RRAB,11.42511111111111
5628,284.506,0.47162000000000015,80,zg,2165,185801.55 +002818.2,EA,0.4717222222222222
5629,284.797,-1.3192600000000005,79,zg,2166,185911.33 -011909.3,M,-1.31925
5630,285.406,11.633330000000004,113,zg,2168,190137.52 +113800.4,EA,11.633444444444445
5631,296.045,0.30718999999999996,42,zg,2169,194410.87 +001826.1,EW,0.30724999999999997
5632,296.092,2.0534400000000024,47,zg,2170,194421.99 +020312.1,RRAB,2.0533611111111107
5633,296.092,-4.376569999999998,42,zg,3068,194422.06 -042235.5,SRB,-4.376527777777778
5634,298.149,4.317690000000002,47,zg,2172,195235.75 +041904.1,RRAB,4.317805555555555
5635,299.419,-2.4769999999999976,43,zg,2175,195740.63 -022836.9,EA,-2.476916666666667
5636,300.373,4.426710000000001,38,zg,2177,200129.41 +042536.3,M,4.42675
5637,300.854,-5.154329999999998,43,zg,2178,200325.00 -050914.7,RRAB,-5.154083333333333
5638,39.522,43.30626000000003,36,zg,218,023805.22 +431822.6,EW,43.30627777777777
5639,302.54,-0.052630000000000024,38,zg,2182,201009.66 -000309.2,RRAB,-0.05255555555555556
5640,304.635,0.7079400000000025,38,zg,2186,201832.36 +004229.0,RRAB,0.7080555555555555
5641,258.317,0.4912100000000002,28,zg,21868,171316.08 +002928.4,M,0.4912222222222222
5642,265.082,12.402460000000003,46,zg,21869,174019.64 +122408.8,M,12.402444444444445
5643,266.115,0.8192199999999973,28,zg,21871,174427.53 +004910.5,M,0.8195833333333333
5644,267.27,5.008760000000001,39,zg,21873,174904.83 +050031.7,EB/DS,5.008805555555556
5645,267.773,5.614629999999998,39,zg,21877,175105.49 +053653.0,M,5.6147222222222215
5646,268.323,7.046660000000022,39,zg,21878,175317.58 +070248.0,M,7.046666666666667
5647,268.479,0.0013399999999999992,36,zg,21879,175354.85 +000004.8,M,0.0013333333333333333
5648,268.676,1.868430000000003,38,zg,21882,175442.35 +015206.0,M,1.8683333333333334
5649,269.221,5.870049999999992,38,zg,21884,175652.98 +055212.6,M,5.870166666666667
5650,269.939,1.6382299999999999,35,zg,21889,175945.31 +013817.4,SR,1.6381666666666665
5651,269.985,3.2694699999999997,38,zg,21891,175956.42 +031611.0,SR,3.269722222222222
5652,269.956,12.396290000000008,41,zg,21892,175949.49 +122346.6,nan,12.396277777777778
5653,270.066,6.901819999999998,39,zg,21893,180015.85 +065406.6,M,6.901833333333333
5654,271.622,1.9035600000000021,43,zg,21896,180629.30 +015413.4,M,1.903722222222222
5655,272.775,1.0585900000000017,36,zg,21897,181106.09 +010331.3,SR,1.0586944444444444
5656,273.168,5.027189999999997,43,zg,21898,181240.38 +050138.1,SR,5.0272499999999996
5657,285.716,-3.1693900000000013,80,zg,2190,190251.91 -031009.4,EA,-3.1692777777777774
5658,275.008,10.221229999999998,48,zg,21904,182001.92 +101316.7,M,10.221305555555556
5659,270.181,0.9227900000000016,38,zg,21909,180043.53 +005521.9,RRAB,0.92275
5660,270.267,1.1897299999999977,36,zg,21910,180103.98 +011123.0,EA,1.1897222222222223
5661,270.281,3.550560000000002,34,zg,21911,180107.52 +033302.4,M,3.5506666666666664
5662,270.38,1.0000700000000005,31,zr,21912,180131.26 +010000.6,M,1.0001666666666666
5663,270.765,3.4152599999999977,39,zg,21914,180303.61 +032454.9,LB,3.41525
5664,271.358,5.2199800000000005,42,zg,21917,180525.88 +051311.9,M,5.219972222222222
5665,271.358,1.4546599999999992,43,zg,24639,180525.88 +012716.7,EB,1.4546388888888888
5666,271.779,1.6102700000000005,32,zg,21918,180707.06 +013637.7,M,1.6104722222222223
5667,271.779,12.565360000000018,42,zg,22343,180706.94 +123355.2,M,12.565333333333333
5668,271.862,6.984859999999993,43,zg,21919,180726.94 +065905.8,M,6.984944444444444
5669,272.094,1.916050000000003,42,zg,21921,180822.49 +015457.6,M,1.916
5670,272.592,5.585260000000001,43,zg,21923,181022.19 +053506.5,SR,5.585138888888888
5671,272.624,3.844279999999999,44,zg,21924,181029.88 +035039.3,RRAB,3.84425
5672,274.458,3.9760399999999976,44,zg,21931,181749.97 +035833.9,M,3.9760833333333334
5673,263.063,-16.256059999999977,21,zg,21935,173215.18 -161522.0,NL,-16.25611111111111
5674,267.197,1.9965100000000007,37,zg,21949,174847.18 +015947.6,M,1.9965555555555556
5675,292.583,-1.5881299999999974,46,zg,2195,193019.87 -013517.3,RRAB,-1.588138888888889
5676,267.815,0.7233900000000012,36,zg,21951,175115.65 +004324.2,SR,0.7233888888888889
5677,267.908,-1.539299999999999,36,zg,21953,175137.93 -013221.7,M,-1.539361111111111
5678,267.908,8.733740000000026,42,zg,24057,175137.90 +084401.5,DSCT,8.733749999999999
5679,268.031,-1.0853500000000027,36,zg,21955,175207.47 -010507.5,CWB,-1.0854166666666667
5680,268.679,0.7879299999999988,36,zg,21959,175443.02 +004715.8,L,0.7877222222222222
5681,292.621,1.2178999999999978,47,zg,2196,193029.14 +011305.0,RRAB,1.2180555555555557
5682,268.667,0.9360099999999987,36,zg,21960,175440.08 +005609.1,L,0.9358611111111111
5683,268.87,2.3086300000000004,38,zg,21961,175528.76 +021831.5,LB,2.30875
5684,268.946,0.9440900000000019,36,zg,21962,175547.16 +005638.7,SR,0.9440833333333334
5685,269.482,0.9731999999999991,36,zg,21964,175755.70 +005822.7,L,0.9729722222222222
5686,269.603,4.15144,38,zg,21965,175824.70 +040905.3,M,4.151472222222223
5687,269.784,5.640659999999998,39,zg,21967,175908.16 +053826.0,CWB,5.640555555555555
5688,269.912,0.7858299999999978,36,zg,21968,175938.99 +004709.0,CWA,0.7858333333333333
5689,270.227,2.327199999999998,37,zg,21971,180054.48 +021937.6,L,2.327111111111111
5690,270.528,7.059510000000007,39,zg,21974,180206.81 +070334.2,SR,7.0595
5691,270.64,1.7966599999999986,38,zg,21977,180233.66 +014747.9,EA/SD,1.7966388888888887
5692,270.696,4.302809999999999,39,zg,21978,180246.94 +041810.2,SR,4.302833333333333
5693,270.696,0.009970000000000019,36,zg,24593,180247.04 +000035.9,RRC,0.009972222222222223
5694,271.349,2.94332,42,zg,21982,180523.79 +025636.3,M,2.943416666666667
5695,272.269,3.4915799999999995,44,zg,21985,180904.55 +032930.0,SR,3.4916666666666667
5696,272.269,2.9199199999999985,44,zg,24716,180904.64 +025511.6,EA,2.9198888888888885
5697,272.561,3.1451600000000024,43,zg,21986,181014.63 +030842.0,E/SD,3.145
5698,272.734,3.2172300000000016,44,zg,21987,181056.26 +031302.2,L,3.217277777777778
5699,274.202,2.444470000000001,42,zg,21989,181648.56 +022640.5,M,2.4445833333333336
5700,270.013,3.4555500000000023,38,zg,21995,180003.16 +032719.6,EA/SD,3.4554444444444448
5701,272.08,2.4252700000000016,44,zg,21997,180819.25 +022530.8,EA/SD,2.425222222222222
5702,1.743,32.03528999999999,45,zg,220,000658.32 +320207.2,RRC,32.035333333333334
5703,284.711,-8.209239999999983,24,zg,2200,185850.60 -081233.2,RRAB,-8.209222222222222
5704,284.763,-8.219859999999994,24,zg,2201,185903.01 -081311.1,SR,-8.21975
5705,268.67,6.175950000000012,39,zg,22015,175440.89 +061033.9,RRAB,6.176083333333334
5706,284.748,-5.791900000000025,79,zg,2202,185859.64 -054730.6,E,-5.791833333333333
5707,281.344,7.379089999999979,111,zg,22022,184522.55 +072244.5,M,7.379027777777777
5708,265.56,5.39977,37,zg,22037,174214.34 +052358.0,RRAB,5.399444444444445
5709,266.27,6.693899999999975,38,zg,22039,174504.73 +064137.9,EB/KE,6.6938611111111115
5710,284.867,-11.099950000000025,28,zg,2204,185928.15 -110559.4,RRC,-11.099833333333335
5711,266.429,2.4628100000000033,38,zg,22040,174543.01 +022746.0,RRC,2.462777777777778
5712,267.22,-1.2314700000000018,36,zg,22042,174852.70 -011353.0,SR,-1.231388888888889
5713,268.926,5.86939999999999,39,zg,22045,175542.27 +055210.5,RRAB,5.869583333333334
5714,270.344,4.041419999999998,39,zg,22048,180122.63 +040228.9,RRAB,4.041361111111111
5715,271.522,2.0955400000000015,44,zg,22051,180605.38 +020543.8,EA/SD,2.0955000000000004
5716,272.213,3.531340000000003,44,zg,22052,180851.18 +033152.7,ISB,3.5313055555555555
5717,276.409,7.610120000000007,44,zg,22056,182538.12 +073637.2,SR,7.610333333333333
5718,276.669,7.76184000000002,44,zg,22058,182640.56 +074542.9,RRAB,7.761916666666667
5719,276.677,7.057629999999977,44,zg,22059,182642.54 +070327.5,L,7.057638888888889
5720,284.985,-11.332599999999978,28,zg,2206,185956.40 -111958.5,EA,-11.332916666666666
5721,276.808,4.2876400000000015,44,zg,22062,182713.94 +041715.3,EA/SD,4.287583333333333
5722,277.228,8.712,50,zg,22074,182854.69 +084243.3,SR,8.712027777777777
5723,277.246,8.325590000000018,50,zg,22076,182858.99 +081932.1,SR,8.325583333333332
5724,277.515,8.690399999999988,49,zg,22079,183003.56 +084126.0,M,8.690555555555555
5725,285.024,-6.622329999999995,26,zg,2208,190005.81 -063720.9,E,-6.622472222222223
5726,277.551,6.3545299999999845,34,zg,22080,183012.17 +062116.8,M,6.354666666666667
5727,277.813,7.140790000000007,44,zg,22084,183115.06 +070827.0,L,7.140833333333334
5728,277.942,7.295310000000028,44,zg,22087,183146.09 +071743.1,L,7.295305555555555
5729,285.073,-5.630319999999998,79,zg,2209,190017.48 -053749.0,EB,-5.630277777777779
5730,278.424,6.921139999999981,111,zg,22094,183341.81 +065516.2,EA/DS,6.921166666666667
5731,2.666,34.11565000000003,44,zg,221,001039.84 +340655.7,EA,34.11547222222222
5732,278.802,9.473679999999977,49,zg,22105,183512.58 +092826.2,M,9.473944444444445
5733,278.897,9.066579999999973,48,zg,22107,183535.29 +090400.3,M,9.066749999999999
5734,285.134,-7.465250000000019,25,zg,2211,190032.25 -072754.3,LB,-7.465083333333333
5735,279.173,10.472640000000002,50,zg,22112,183641.47 +102821.5,EA/SD,10.47263888888889
5736,279.345,8.107809999999974,48,zg,22118,183722.73 +080627.5,EA/SD,8.10763888888889
5737,285.146,-6.483089999999989,26,zg,2212,190035.05 -062859.3,SRA,-6.483138888888889
5738,279.531,12.030519999999989,51,zg,22126,183807.52 +120150.7,M,12.030750000000001
5739,279.667,9.372989999999982,46,zg,22127,183840.14 +092222.8,M,9.373000000000001
5740,279.89,7.155449999999986,111,zg,22132,183933.68 +070919.9,M,7.155527777777778
5741,280.017,10.131150000000027,46,zg,22133,184004.13 +100752.4,M,10.131222222222222
5742,280.017,5.687019999999999,110,zg,38470,184004.15 +054113.1,EA/SD,5.686972222222223
5743,280.126,8.241129999999982,108,zg,22134,184030.15 +081428.1,M,8.241138888888887
5744,280.112,10.030030000000009,50,zg,22135,184026.94 +100148.8,M,10.030222222222223
5745,280.172,8.763190000000007,48,zg,22136,184041.25 +084547.4,M,8.763166666666667
5746,280.242,9.227429999999979,48,zg,22137,184058.04 +091339.7,M,9.227694444444445
5747,280.636,10.345399999999978,47,zg,22144,184232.63 +102043.9,M,10.345527777777779
5748,280.995,11.095529999999975,51,zg,22148,184358.89 +110544.3,LB,11.095638888888889
5749,285.451,-6.068890000000019,80,zg,2215,190148.29 -060407.7,SRA,-6.068805555555556
