,ra,dec_x,Nobs,filter,Name,coord,Type,dec_y
10947,260.391,-18.396409999999996,21,zg,23403,172133.81 -182347.5,RRC,-18.396527777777777
10948,260.391,-17.156220000000026,21,zg,23405,172133.77 -170922.5,E/SD,-17.15625
10949,260.409,-20.152759999999976,21,zg,23401,172138.19 -200909.5,RRAB,-20.152638888888887
10950,260.389,-18.448009999999993,21,zg,23402,172133.37 -182652.8,RRAB,-18.448
10951,260.411,-19.675220000000014,21,zg,23404,172138.63 -194031.0,SRB,-19.67527777777778
10952,260.416,-18.010679999999983,21,zg,23407,172139.80 -180037.7,SRB,-18.010472222222223
10953,260.421,-17.76347999999998,18,zg,23409,172141.06 -174547.8,M,-17.763277777777777
10954,260.456,-19.983109999999996,21,zg,23410,172149.37 -195859.5,SRA,-19.983194444444443
10955,260.443,-18.07539000000001,21,zg,23411,172146.42 -180431.5,RRAB,-18.075416666666666
10956,260.472,-16.498520000000006,18,zg,23416,172153.36 -162954.5,M,-16.498472222222222
10957,299.793,14.818529999999983,45,zg,2342,195910.29 +144906.7,M,14.818527777777778
10958,299.866,12.213599999999975,49,zg,2343,195927.93 +121248.9,SRB,12.213583333333332
10959,260.658,-19.88027999999998,16,zg,23438,172237.81 -195248.8,RRAB,-19.880222222222223
10960,299.906,11.957480000000027,50,zg,2344,195937.35 +115727.1,RRAB,11.957527777777777
10961,260.687,-20.357900000000022,20,zg,23440,172244.82 -202128.5,RRAB,-20.357916666666668
10962,260.687,-19.623459999999973,21,zg,23443,172244.79 -193724.6,RRAB,-19.6235
10963,260.667,-18.051470000000013,19,zg,23442,172240.04 -180304.4,RRAB,-18.051222222222222
10964,260.681,-18.371959999999977,21,zg,23444,172243.43 -182219.2,RRAB,-18.372
10965,260.69,-19.11565,21,zg,23445,172245.65 -190656.1,CWA,-19.115583333333333
10966,260.689,-18.245360000000023,21,zg,23446,172245.28 -181443.4,M,-18.24538888888889
10967,260.701,-18.458739999999995,21,zg,23448,172248.14 -182731.2,RRAB,-18.458666666666666
10968,300.072,15.569580000000016,51,zg,2345,200017.28 +153410.5,EA,15.569583333333332
10969,260.728,-17.78341000000001,16,zg,23451,172254.72 -174659.6,M,-17.78322222222222
10970,260.746,-19.817389999999996,21,zg,23452,172259.02 -194902.7,E,-19.817416666666666
10971,260.75,-19.70889999999998,21,zg,23453,172259.91 -194231.6,M,-19.708777777777776
10972,260.74,-17.776300000000003,21,zg,23456,172257.53 -174634.4,RRAB,-17.77622222222222
10973,260.797,-19.18558000000002,20,zg,23460,172311.25 -191108.4,RRAB,-19.185666666666666
10974,260.798,-16.555149999999987,21,zg,23464,172311.44 -163318.8,RR,-16.555222222222223
10975,260.818,-17.15202000000001,21,zg,23466,172316.38 -170907.2,RRAB,-17.151999999999997
10976,260.848,-16.656789999999983,21,zg,23469,172323.48 -163923.8,RRAB,-16.65661111111111
10977,260.89,-17.15060000000003,21,zg,23472,172333.71 -170902.0,RRAB,-17.150555555555552
10978,260.927,-19.882770000000004,11,zg,23473,172342.44 -195257.6,M,-19.882666666666665
10979,260.899,-16.73376999999997,19,zg,23474,172335.75 -164401.0,M,-16.733611111111113
10980,260.97,-20.762510000000006,12,zg,23477,172352.86 -204544.7,RRAB,-20.762416666666667
10981,266.156,11.150819999999994,46,zg,23480,174437.43 +110903.2,RR,11.15088888888889
10982,266.198,13.10691999999999,45,zg,23481,174447.52 +130624.7,RR,13.10686111111111
10983,267.101,11.135270000000002,46,zg,23483,174824.26 +110807.2,RR,11.135333333333334
10984,268.656,6.230769999999995,39,zg,23484,175437.48 +061350.6,RR,6.230722222222222
10985,268.718,2.474500000000001,38,zg,23485,175452.24 +022827.9,RR,2.474416666666667
10986,271.229,2.9975199999999984,44,zg,23490,180454.91 +025951.3,E,2.9975833333333335
10987,272.164,6.260700000000001,43,zg,23491,180839.38 +061538.2,EA/SD,6.260611111111111
10988,272.972,2.3393500000000027,44,zg,23492,181153.33 +022020.8,EA,2.3391111111111114
10989,276.762,7.339359999999999,44,zg,23494,182702.96 +072022.1,SR,7.339472222222222
10990,276.879,10.151839999999991,50,zg,23495,182730.89 +100905.9,RRAB,10.15163888888889
10991,277.673,9.627880000000019,50,zg,23496,183041.43 +093740.3,RRAB,9.62786111111111
10992,278.196,7.968180000000013,111,zg,23497,183246.98 +075806.0,RRAB,7.968333333333334
10993,300.616,9.986610000000006,48,zg,2350,200227.72 +095912.2,SRB,9.986722222222221
10994,252.824,-6.244569999999983,24,zg,23500,165117.78 -061439.8,M,-6.2443888888888885
10995,252.824,-6.2446000000000055,28,zg,23500,165117.78 -061439.8,M,-6.2443888888888885
10996,257.318,0.7118099999999978,28,zg,23502,170916.21 +004241.8,SR,0.7116111111111111
10997,261.195,-3.28891,28,zg,23506,172446.74 -031720.3,EA,-3.288972222222222
10998,300.661,9.062290000000004,50,zg,2351,200238.71 +090344.6,SRB,9.06238888888889
10999,300.648,14.409700000000008,49,zg,2352,200235.40 +142435.0,SRB,14.409722222222223
11000,261.256,10.857930000000005,46,zg,23523,172501.50 +105128.7,RR,10.857972222222221
11001,269.096,1.76529,37,zg,23528,175623.03 +014555.5,RR,1.7654166666666666
11002,269.498,5.871759999999986,39,zg,23531,175759.56 +055217.9,RR,5.8716388888888895
11003,272.818,5.25893,43,zg,23536,181116.39 +051532.8,RR,5.259111111111111
11004,278.955,10.190080000000012,50,zg,23541,183549.20 +101124.1,RR,10.190027777777779
11005,279.511,7.643870000000002,110,zg,23543,183802.75 +073837.3,RR,7.643694444444444
11006,251.94,-19.933669999999996,23,zg,23544,164745.55 -195601.4,LB,-19.933722222222222
11007,251.94,-19.933669999999996,18,zg,23544,164745.55 -195601.4,LB,-19.933722222222222
11008,300.941,3.0554399999999977,43,zg,2355,200345.84 +030319.5,RRAB,3.0554166666666664
11009,262.622,-16.504270000000027,19,zg,23552,173029.40 -163014.7,M,-16.504083333333334
11010,301.186,11.883130000000014,46,zg,2358,200444.74 +115259.3,E,11.88313888888889
11011,301.249,10.613980000000016,50,zg,2359,200459.67 +103650.0,RR,10.613888888888889
11012,301.436,13.284600000000017,49,zg,2361,200544.72 +131704.8,SR,13.284666666666666
11013,301.614,13.99579999999998,49,zg,2362,200627.44 +135944.9,M,13.995805555555554
11014,301.772,0.1729699999999999,42,zg,2363,200705.23 +001022.7,EA,0.17297222222222222
11015,266.018,3.737979999999998,38,zg,23639,174404.44 +034416.8,EW/KW,3.738
11016,301.676,14.994710000000003,49,zg,2364,200642.29 +145940.9,RRAB,14.994694444444443
11017,266.265,5.805760000000001,38,zg,23640,174503.57 +054820.9,RR,5.805805555555556
11018,276.508,11.919330000000016,49,zg,23641,182601.93 +115509.9,ZAND,11.919416666666667
11019,267.176,7.09540000000002,39,zg,23644,174842.27 +070543.0,RRAB,7.095277777777778
11020,302.208,15.991059999999974,52,zg,2367,200849.82 +155928.1,EA,15.991138888888887
11021,28.193,37.21143000000003,48,zg,237,015246.33 +371241.6,RRAB,37.211555555555556
11022,303.361,-1.903450000000002,38,zg,2370,201326.65 -015412.1,RR,-1.903361111111111
11023,263.936,-19.326140000000006,16,zg,23709,173544.68 -191934.0,NA,-19.32611111111111
11024,303.267,15.596189999999975,52,zg,2371,201304.06 +153545.5,NL,15.595972222222223
11025,266.331,5.794460000000022,38,zg,23711,174519.37 +054741.5,BY,5.794861111111111
11026,266.55,5.690499999999998,38,zg,23715,174611.98 +054126.2,BY,5.690611111111111
11027,266.609,5.828410000000017,39,zg,23716,174626.11 +054942.3,BY,5.828416666666667
11028,267.733,7.3078199999999995,39,zg,23719,175056.01 +071828.5,RRAB,7.307916666666666
11029,269.936,8.530780000000007,42,zg,23721,175944.73 +083150.9,RRAB,8.530805555555556
11030,270.26,8.726699999999992,42,zg,23722,180102.49 +084336.5,RRAB,8.726805555555556
11031,270.454,8.59598999999998,42,zg,23723,180148.91 +083545.3,EB,8.595916666666668
11032,271.143,8.330169999999999,42,zg,23727,180434.43 +081948.7,RRAB,8.330194444444444
11033,273.201,7.875810000000022,42,zg,23734,181248.29 +075233.1,M,7.875861111111112
11034,273.469,9.077789999999997,41,zg,23736,181352.54 +090441.1,RRAB,9.078083333333334
11035,285.918,14.73827000000002,126,zg,2374,190340.24 +144418.1,RR,14.73836111111111
11036,286.059,16.629219999999975,126,zg,2375,190414.14 +163746.5,M,16.629583333333333
11037,260.691,-8.56642000000002,25,zg,23787,172245.91 -083359.0,M,-8.56638888888889
11038,261.473,-0.8572000000000004,28,zg,23805,172553.57 -005126.7,M,-0.8574166666666666
11039,287.365,-0.8468100000000011,57,zg,2383,190927.65 -005048.6,M,-0.8468333333333333
11040,262.999,-19.23226000000002,19,zg,23831,173159.81 -191355.6,NA,-19.23211111111111
11041,264.357,11.373440000000008,46,zg,23837,173725.76 +112224.7,RR(B),11.373527777777777
11042,264.855,-2.202339999999999,28,zg,23839,173925.30 -021207.8,M,-2.202166666666667
11043,252.874,6.373900000000025,30,zg,23850,165129.87 +062226.8,RRAB,6.374111111111111
11044,254.6,-20.39372999999999,18,zg,23853,165824.05 -202336.3,SR,-20.393416666666667
11045,264.017,-19.719819999999988,17,zg,23869,173604.11 -194311.1,M,-19.719749999999998
11046,264.392,-17.787610000000026,21,zg,23870,173734.13 -174714.4,M,-17.787333333333336
11047,271.872,6.3766799999999995,27,zg,23873,180729.20 +062236.5,SR,6.376805555555555
11048,253.027,-15.635580000000001,13,zg,23878,165206.54 -153807.6,M,-15.635444444444444
11049,256.857,-10.848919999999987,26,zg,23882,170725.73 -105055.6,M,-10.848777777777778
11050,268.639,4.196040000000002,39,zg,23891,175433.37 +041146.0,LB,4.196111111111112
11051,272.487,0.5600799999999999,36,zg,23896,180956.93 +003336.3,SR,0.5600833333333334
11052,277.394,3.4698000000000033,9,zg,23899,182934.59 +032811.7,SR,3.4699166666666668
11053,289.75,3.5130400000000006,106,zg,2390,191900.08 +033046.9,M,3.513027777777778
11054,289.75,25.375249999999994,144,zg,42426,191900.11 +252230.9,EA,25.37525
11055,289.75,25.375249999999994,144,zg,42947,191900.11 +252230.9,EA,25.37525
11056,243.473,-6.5378999999999845,26,zg,23905,161353.44 -063216.3,M,-6.537861111111111
11057,247.397,1.6385200000000006,29,zg,23907,162935.30 +013818.8,RPHS,1.6385555555555555
11058,289.803,0.7871100000000019,44,zg,2391,191912.74 +004714.1,EA,0.78725
11059,255.033,6.689650000000019,33,zg,23918,170007.82 +064122.9,RRAB,6.689694444444445
11060,255.562,8.005490000000009,33,zg,23921,170214.92 +080020.0,RRAB,8.005555555555556
11061,255.879,6.1641100000000195,33,zg,23924,170331.02 +060950.6,RRAB,6.164055555555556
11062,266.682,-4.135179999999999,28,zg,23933,174643.58 -040806.5,SRA,-4.135138888888889
11063,266.682,-4.13519,36,zg,23933,174643.58 -040806.5,SRA,-4.135138888888889
11064,268.392,5.41591,39,zg,23934,175334.06 +052457.4,RRAB,5.4159444444444444
11065,246.646,-5.967550000000022,29,zg,23938,162635.08 -055803.2,SRB,-5.967555555555555
11066,246.78,-8.849980000000013,25,zg,23939,162707.16 -085100.0,EB,-8.85
11067,250.864,-12.179839999999992,24,zg,23941,164327.39 -121047.3,EW,-12.179805555555555
11068,252.854,-20.3515,18,zg,23943,165125.00 -202105.1,RRAB,-20.35141666666667
11069,252.928,7.218779999999985,33,zg,23944,165142.82 +071307.5,RRAB,7.21875
11070,256.849,10.878020000000024,40,zg,23948,170723.67 +105240.8,EA,10.878
11071,260.53,3.1597199999999983,34,zg,23958,172207.11 +030934.9,RRAB,3.1596944444444444
11072,262.006,5.120869999999999,34,zg,23959,172801.48 +050715.4,EW,5.120944444444444
11073,290.695,7.448779999999988,81,zg,2396,192246.83 +072655.9,M,7.448861111111111
11074,263.488,-20.506570000000025,20,zg,23960,173357.19 -203023.7,CEP,-20.50658333333333
11075,264.001,-20.52374999999999,20,zg,23961,173600.31 -203125.4,M,-20.523722222222222
11076,265.229,4.69116,35,zg,23964,174054.85 +044128.2,RRAB,4.691166666666667
11077,269.428,2.5223400000000016,31,zg,23971,175742.68 +023120.4,EA,2.522333333333333
11078,269.441,1.9526000000000012,38,zg,23972,175745.82 +015709.4,RRAB,1.952611111111111
11079,269.557,3.0037700000000016,38,zg,23973,175813.69 +030013.6,EA,3.0037777777777777
11080,270.35,0.002180000000000001,36,zg,23974,180124.05 +000007.6,EA,0.002111111111111111
11081,270.462,4.183410000000001,39,zg,23975,180150.85 +041100.3,RRAB,4.183416666666667
11082,274.102,1.5461899999999988,43,zg,23982,181624.39 +013246.5,RRAB,1.54625
11083,291.235,5.915070000000001,111,zg,2399,192456.41 +055454.8,RRAB,5.915222222222223
11084,245.612,-0.16892999999999997,29,zg,23992,162226.86 -001008.1,RRAB,-0.16891666666666666
11085,245.888,-0.09690999999999972,29,zg,23993,162333.16 -000549.0,RRAB,-0.09694444444444444
11086,246.559,-0.8409399999999991,28,zg,23995,162614.25 -005027.5,RRAB,-0.8409722222222222
11087,247.045,3.07031,27,zg,23996,162810.81 +030413.3,RRAB,3.0703611111111115
11088,247.247,-0.26474000000000014,29,zg,23997,162859.24 -001552.8,RRAB,-0.26466666666666666
11089,247.8,-1.4204600000000027,29,zg,23998,163111.94 -012513.7,RRAB,-1.4204722222222224
11090,247.84,-0.10336000000000005,29,zg,23999,163121.66 -000611.9,RRAB,-0.10330555555555557
11091,32.677,38.30887999999998,48,zg,240,021042.52 +381831.5,EA,38.308749999999996
11092,248.8,-0.98403,29,zg,24001,163512.11 -005902.6,RRC,-0.9840555555555555
11093,249.08,-0.17282,29,zg,24002,163619.12 -001022.1,RRAB,-0.17280555555555555
11094,249.833,-2.1356800000000002,29,zg,24004,163919.93 -020808.4,RRAB,-2.135666666666667
11095,249.869,-1.4550200000000002,29,zg,24005,163928.52 -012718.1,RRAB,-1.4550277777777778
11096,249.918,-1.4652899999999993,29,zg,24006,163940.35 -012755.1,RRAB,-1.4653055555555554
11097,250.352,-1.9972499999999973,29,zg,24008,164124.40 -015950.5,RRAB,-1.9973611111111111
11098,251.184,3.159389999999997,33,zg,24009,164444.19 +030934.0,RRAB,3.1594444444444445
11099,291.904,3.3864600000000014,44,zg,2401,192736.88 +032311.6,M,3.3865555555555553
11100,291.904,43.85266000000002,57,zg,13547,192737.00 +435109.6,EB,43.85266666666667
11101,252.181,-1.9057899999999979,29,zg,24011,164843.37 -015420.8,RRAB,-1.9057777777777778
11102,253.903,12.430759999999982,40,zg,24013,165536.79 +122551.0,RRAB,12.430833333333332
11103,254.835,-8.117679999999984,22,zg,24015,165920.51 -080703.6,M,-8.117666666666667
11104,256.291,4.2274400000000005,33,zg,24019,170509.81 +041338.7,RRAB,4.227416666666667
11105,292.011,4.214469999999999,35,zg,2402,192802.75 +041252.1,M,4.214472222222223
11106,256.355,-16.096120000000017,16,zg,24021,170525.32 -160545.9,EB,-16.096083333333333
11107,258.903,-10.111760000000011,26,zg,24023,171536.75 -100642.4,EW,-10.111777777777778
11108,258.911,-8.09175999999998,26,zg,24024,171538.66 -080530.4,EW,-8.091777777777779
11109,258.911,-19.986760000000007,21,zg,23166,171538.63 -195912.3,RR,-19.98675
11110,262.208,12.374899999999982,45,zg,24034,172849.83 +122229.6,EA,12.37488888888889
11111,262.208,3.8788000000000027,34,zg,24234,172849.90 +035243.7,EB,3.8788055555555556
11112,262.511,10.056200000000013,46,zg,24035,173002.59 +100322.2,EB,10.056166666666668
11113,262.591,-5.992139999999999,28,zg,24036,173021.90 -055931.7,XM,-5.992138888888889
11114,262.597,8.835119999999977,43,zg,24037,173023.39 +085006.6,RRAB,8.835166666666668
11115,262.841,-17.727650000000015,21,zg,24038,173121.88 -174339.5,CWB,-17.727638888888887
11116,263.735,-0.3853600000000001,28,zg,24039,173456.48 -002307.4,RRAB,-0.3853888888888889
11117,292.665,7.837129999999988,46,zg,2404,193039.65 +075013.8,RRAB,7.837166666666667
11118,264.253,12.97512000000002,46,zg,24044,173700.82 +125830.4,SRB,12.975111111111111
11119,264.34,-9.676680000000006,21,zg,24045,173721.72 -094035.9,SRB,-9.676638888888888
11120,265.21,7.705259999999984,38,zg,24047,174050.31 +074219.0,RRAB,7.705277777777778
11121,266.359,8.367160000000014,46,zg,24052,174526.25 +082201.9,RRAB,8.367194444444445
11122,267.431,4.223389999999999,36,zg,24055,174943.48 +041324.3,EA,4.223416666666667
11123,267.878,-0.8643000000000005,36,zg,24056,175130.61 -005151.4,SRB,-0.8642777777777777
11124,268.261,4.09474,39,zg,24061,175302.62 +040541.2,EW,4.094777777777778
11125,268.266,3.712590000000001,39,zg,24062,175303.73 +034245.3,LB,3.7125833333333333
11126,268.436,11.513399999999992,42,zg,24064,175344.68 +113048.3,EA,11.513416666666666
11127,271.298,1.4988399999999995,43,zg,24070,180511.48 +012955.8,EW,1.4988333333333335
11128,271.655,10.119790000000002,42,zg,24072,180637.24 +100711.4,SXPHE,10.119833333333334
11129,271.69,10.471709999999977,42,zg,24073,180645.53 +102818.2,EW,10.471722222222223
11130,271.712,10.093229999999984,43,zg,24074,180650.92 +100535.7,EB,10.093250000000001
11131,271.789,10.287660000000008,42,zg,24075,180709.37 +101715.6,RRAB,10.287666666666667
11132,271.815,10.12916000000001,41,zg,24076,180715.69 +100745.0,EW,10.129166666666666
11133,271.944,10.254379999999992,42,zg,24077,180746.59 +101515.6,EW,10.254333333333333
11134,271.998,9.981880000000023,41,zg,24078,180759.52 +095854.4,EB,9.981777777777777
11135,272.014,10.186199999999978,41,zg,24079,180803.32 +101110.4,RRAB,10.186222222222222
11136,293.445,2.962339999999999,47,zg,2408,193346.88 +025744.8,EA,2.9624444444444444
11137,272.059,10.081249999999981,42,zg,24080,180814.18 +100452.7,EW,10.081305555555556
11138,272.149,10.174949999999997,42,zg,24081,180835.81 +101029.8,E+NL,10.174944444444444
11139,272.19,10.14570000000002,41,zg,24083,180845.59 +100844.6,RRC,10.145722222222222
11140,272.279,10.256420000000011,42,zg,24085,180906.98 +101523.0,EW,10.256388888888889
11141,272.292,10.306570000000002,41,zg,24086,180909.97 +101823.6,RRAB,10.306555555555557
11142,272.316,10.315749999999998,42,zg,24087,180915.85 +101856.7,RRC,10.315750000000001
11143,272.39,10.351099999999997,41,zg,24089,180933.66 +102104.1,EA,10.351138888888888
11144,293.45,3.446769999999997,47,zg,2409,193348.06 +032648.7,RR,3.446861111111111
11145,272.431,10.430060000000013,42,zg,24091,180943.41 +102548.1,RRAB,10.430027777777777
11146,272.438,10.415910000000023,42,zg,24092,180945.03 +102457.1,EW,10.415861111111111
11147,272.517,9.10575000000002,41,zg,24093,181004.19 +090620.9,BY,9.105805555555555
11148,273.46,13.826950000000002,41,zg,24094,181350.49 +134936.7,BY,13.82686111111111
11149,275.223,11.465269999999986,50,zg,24095,182053.55 +112754.9,RRAB,11.46525
11150,275.535,6.71142000000001,44,zg,24096,182208.28 +064241.0,EW,6.711388888888889
11151,277.292,6.731130000000006,43,zg,24116,182910.16 +064350.7,DSCTC,6.7307500000000005
11152,278.093,6.620150000000022,110,zg,24124,183222.39 +063712.5,EA,6.6201388888888895
11153,278.217,6.81686000000002,111,zg,24125,183251.98 +064900.7,EW,6.816861111111111
11154,246.745,-6.04193999999999,29,zg,24130,162658.81 -060230.9,EW,-6.041916666666666
11155,294.879,4.760210000000002,41,zg,2414,193930.97 +044537.3,M,4.760361111111111
11156,249.986,-2.0942999999999974,29,zg,24141,163956.62 -020539.5,DSCT,-2.0943055555555556
11157,253.327,-16.298229999999975,2,zg,24147,165318.58 -161754.4,UG,-16.298444444444446
11158,254.165,11.442490000000003,40,zg,24152,165639.56 +112633.0,EW,11.4425
11159,254.353,12.011419999999983,40,zg,24155,165724.73 +120041.2,BY,12.011444444444445
11160,254.541,11.531409999999982,40,zg,24156,165809.90 +113153.1,EW,11.531416666666667
11161,254.57,11.387389999999995,40,zg,24157,165816.77 +112314.6,BY,11.38738888888889
11162,254.65,12.062690000000012,40,zg,24159,165836.02 +120346.0,EW,12.062777777777779
11163,255.03,-18.082419999999995,18,zg,24162,170007.15 -180456.2,RRC,-18.082277777777776
11164,255.521,9.144210000000017,40,zg,24165,170204.99 +090839.3,EB,9.14425
11165,256.107,6.325670000000017,33,zg,24169,170425.63 +061932.3,EW,6.325638888888888
11166,295.179,-0.1887300000000001,38,zg,2417,194042.95 -001118.9,M,-0.18858333333333333
11167,256.149,-19.63375000000002,18,zg,24171,170435.65 -193801.4,SRA,-19.63372222222222
11168,256.326,-15.611350000000012,18,zg,24173,170518.29 -153640.9,M,-15.61136111111111
11169,256.374,6.917079999999979,33,zg,24176,170529.75 +065501.4,EW,6.917055555555556
11170,256.547,1.1637299999999995,33,zg,24177,170611.22 +010949.4,EW,1.163722222222222
11171,256.683,-18.811770000000017,18,zg,24179,170643.84 -184842.3,SR,-18.81175
11172,256.932,-18.15427999999999,18,zg,24182,170743.78 -180915.4,SR,-18.154277777777775
11173,257.761,-17.174199999999992,18,zg,24190,171102.63 -171026.9,LB,-17.17413888888889
11174,257.986,-16.516249999999975,18,zg,24192,171156.60 -163058.3,LB,-16.516194444444444
11175,258.551,-17.890520000000006,18,zg,24196,171412.21 -175325.8,LB,-17.8905
11176,295.646,1.2639199999999982,47,zg,2420,194235.01 +011550.2,M,1.2639444444444445
11177,259.527,9.133669999999972,39,zg,24208,171806.54 +090801.3,SRB,9.133694444444444
11178,295.637,4.0759500000000015,47,zg,2421,194232.94 +040433.7,RRAB,4.076027777777777
11179,259.77,-17.472909999999978,21,zg,24210,171904.76 -172822.4,LB,-17.47288888888889
11180,260.304,4.686180000000002,27,zg,24216,172112.85 +044110.3,LB,4.686194444444444
11181,260.33,8.622980000000021,39,zg,24217,172119.16 +083722.8,SR,8.623000000000001
11182,260.33,8.622980000000021,46,zg,24217,172119.16 +083722.8,SR,8.623000000000001
11183,295.84,0.08332000000000027,42,zg,2422,194321.67 +000500.2,RRAB,0.08338888888888889
11184,261.079,-16.898379999999978,20,zg,24220,172418.92 -165354.1,M,-16.89836111111111
11185,261.11,-17.39206,18,zg,24221,172426.39 -172331.3,M,-17.392027777777777
11186,261.643,12.075170000000018,45,zg,24224,172634.25 +120430.6,RRAB,12.075166666666666
11187,261.882,11.537100000000011,46,zg,24225,172731.67 +113213.5,RRAB,11.537083333333333
11188,262.084,3.5548199999999985,33,zg,24227,172820.12 +033317.2,EW,3.554777777777778
11189,262.107,4.242699999999999,34,zg,24229,172825.65 +041433.7,BY,4.242694444444444
11190,262.137,3.8583099999999995,34,zg,24230,172832.78 +035130.0,BY,3.8583333333333334
11191,262.151,4.238679999999997,34,zg,24231,172836.23 +041419.4,BY,4.238722222222222
11192,262.163,3.921889999999999,34,zg,24232,172839.20 +035518.7,EW,3.921861111111111
11193,262.205,8.592169999999989,46,zg,24233,172849.30 +083531.7,CWB,8.59213888888889
11194,262.246,4.0596000000000005,34,zg,24236,172859.09 +040334.4,EW,4.059555555555556
11195,262.296,9.747899999999985,30,zg,24237,172911.13 +094452.4,RRAB,9.747888888888887
11196,262.306,-18.770519999999998,20,zg,24238,172913.40 -184614.0,NA,-18.770555555555553
11197,262.38,4.132580000000002,34,zg,24239,172931.22 +040757.0,EW,4.132499999999999
11198,262.407,3.774210000000001,34,zg,24240,172937.66 +034627.0,EW,3.7741666666666664
11199,262.417,4.1592800000000025,34,zg,24241,172940.10 +040933.0,EW,4.159166666666667
11200,262.598,4.148380000000002,32,zg,24247,173023.53 +040854.0,EB,4.148333333333333
11201,262.602,3.830670000000001,34,zg,24248,173024.60 +034950.9,RRAB,3.830805555555555
11202,262.641,3.48834,34,zg,24249,173033.76 +032917.6,EW,3.4882222222222223
11203,296.208,5.337020000000002,42,zg,2425,194449.84 +052013.8,M,5.337166666666667
11204,262.654,9.688839999999978,45,zg,24250,173036.87 +094119.8,RRAB,9.688833333333333
11205,262.758,3.583870000000001,30,zg,24251,173101.84 +033501.8,EB,3.5838333333333336
11206,262.854,3.37533,34,zg,24252,173124.97 +032231.1,BY,3.375305555555556
11207,262.871,9.448039999999997,46,zg,24253,173128.94 +092653.1,RRC,9.448083333333333
11208,263.095,9.60713000000001,46,zg,24254,173222.87 +093625.9,RRAB,9.607194444444444
11209,263.233,-16.35262999999998,21,zg,24255,173256.01 -162109.3,SRB,-16.352583333333335
11210,263.239,-17.66062,21,zg,24256,173257.27 -173938.3,SRA,-17.660638888888887
11211,263.457,-19.258740000000017,19,zg,24258,173349.68 -191531.8,M,-19.25883333333333
11212,263.704,-18.661200000000008,19,zg,24260,173449.01 -183940.3,M,-18.661194444444444
11213,263.709,-19.896640000000026,16,zg,24261,173450.16 -195347.9,SRD,-19.896638888888887
11214,263.74,-18.62534000000002,20,zg,24262,173457.50 -183731.3,RRC,-18.62536111111111
11215,263.753,-18.352539999999994,20,zg,24263,173500.64 -182109.1,EA,-18.35252777777778
11216,263.765,-18.222360000000005,19,zg,24264,173503.57 -181320.4,M,-18.22233333333333
11217,263.802,-17.771799999999985,21,zg,24266,173512.43 -174618.6,EW,-17.771833333333333
11218,263.821,-17.980360000000022,17,zg,24267,173516.93 -175849.2,RRC,-17.98033333333333
11219,263.854,-18.039919999999974,20,zg,24269,173524.90 -180223.8,RRC,-18.039944444444448
11220,263.915,-18.593479999999985,20,zg,24271,173539.59 -183536.5,SR,-18.59347222222222
11221,263.924,-17.83749999999997,21,zg,24272,173541.67 -175015.2,RRAB,-17.837555555555554
11222,263.934,-18.120579999999997,20,zg,24273,173544.22 -180714.1,RRAB,-18.120583333333332
11223,264.005,-18.534759999999988,20,zg,24276,173601.30 -183205.1,RRAB,-18.534750000000003
11224,264.012,-18.44054999999998,20,zg,24278,173602.91 -182626.1,RRC,-18.440583333333333
11225,264.029,-18.627969999999994,20,zg,24279,173607.04 -183740.8,EA,-18.628
11226,264.031,-18.141099999999984,20,zg,24280,173607.46 -180827.9,SRA,-18.141083333333334
11227,264.034,-18.04465000000001,20,zg,24281,173608.16 -180240.7,SR,-18.04463888888889
11228,264.039,-18.276589999999974,20,zg,24282,173609.25 -181635.8,RRAB,-18.27661111111111
11229,264.061,-18.337849999999992,18,zg,24283,173614.72 -182016.4,SR,-18.337888888888887
11230,264.083,-18.62584000000002,20,zg,24284,173619.86 -183733.1,EW,-18.62586111111111
11231,264.085,-18.102370000000004,20,zg,24285,173620.37 -180608.7,EA,-18.102416666666667
11232,264.102,-18.276379999999985,20,zg,24286,173624.55 -181634.9,RRC,-18.27636111111111
11233,264.137,-18.247370000000018,20,zg,24287,173632.94 -181450.7,RRAB,-18.247416666666666
11234,264.164,-17.844590000000004,21,zg,24289,173639.30 -175040.4,SR,-17.844555555555555
11235,297.357,2.5251799999999993,37,zg,2429,194925.75 +023131.1,SR,2.5253055555555557
11236,264.165,-18.488289999999978,20,zg,24290,173639.49 -182917.9,EW,-18.488305555555556
11237,264.197,-18.24884999999999,20,zg,24291,173647.34 -181455.9,RRC,-18.24886111111111
11238,264.201,-18.14568000000002,20,zg,24292,173648.31 -180844.4,RRAB,-18.145666666666667
11239,264.205,-17.84054999999998,21,zg,24293,173649.27 -175026.2,RRC,-17.84061111111111
11240,264.206,-18.469269999999995,20,zg,24294,173649.44 -182809.5,RRAB,-18.469305555555554
11241,264.294,-18.519609999999997,20,zg,24296,173710.49 -183110.5,RRAB,-18.519583333333333
11242,264.295,-17.802210000000017,20,zg,24297,173710.69 -174808.0,RRAB,-17.802222222222223
11243,264.351,10.58039000000001,46,zg,24299,173724.29 +103449.4,RRAB,10.580388888888889
11244,7.524,26.29064999999999,48,zg,243,003005.86 +261726.9,E+NL,26.290805555555558
11245,264.382,-18.168860000000006,20,zg,24301,173731.61 -181007.7,SR,-18.168805555555558
11246,264.404,-17.77548000000002,21,zg,24302,173736.91 -174631.9,EB,-17.77552777777778
